Time,ID,X,Y,Z
190472.1863487,6,0.6436611413955688,0.545996904373169,-0.003867272986099124
190472.1863487,7,0.6477876901626587,0.5881645679473877,-0.01071717869490385
190472.1863487,8,0.6691725254058838,0.6001848578453064,-0.015732362866401672
190472.1863487,9,0.7106032371520996,0.5475940108299255,-0.011101964861154556
190472.1863487,10,0.6200093030929565,0.5705805420875549,-0.014365668408572674
190472.1863487,11,0.6311445832252502,0.6113406419754028,-0.012264160439372063
190472.1863487,12,0.6566569209098816,0.6246522665023804,-0.01331357192248106
190472.1863487,13,0.6846570372581482,0.5874283909797668,-0.025982551276683807
190472.1863487,14,0.5999057292938232,0.6074639558792114,-0.02665829472243786
190472.1863487,15,0.616273045539856,0.6500210165977478,-0.01792174018919468
190472.1863487,16,0.6443251371383667,0.6585087180137634,-0.01578117348253727
190472.1863487,17,0.661831796169281,0.6398026943206787,-0.04008268564939499
190472.1863487,18,0.5984579920768738,0.6525691151618958,-0.044252123683691025
190472.1863487,19,0.6151021122932434,0.6875778436660767,-0.03733617812395096
190472.1863487,20,0.6406793594360352,0.6973136067390442,-0.03195077180862427
190472.2196821,0,0.7829874157905579,0.7832544445991516,-3.9594351619598456e-07
190472.2196821,1,0.7739604711532593,0.6704578995704651,0.01967875100672245
190472.2196821,2,0.7331382632255554,0.593217670917511,0.0190915297716856
190472.2196821,3,0.6780731081962585,0.578988254070282,0.0130269480869174
190472.2196821,4,0.6331701278686523,0.6015262007713318,0.006042965222150087
190472.2196821,5,0.7262973189353943,0.5300679206848145,0.00643277307972312
190472.2196821,6,0.6353151202201843,0.5492540597915649,-0.0002315676538273692
190472.2196821,7,0.6292657256126404,0.5896785259246826,-0.004850104451179504
190472.2196821,8,0.6404580473899841,0.6048600077629089,-0.009260379709303379
190472.2196821,9,0.7010947465896606,0.5524773597717285,-0.011433294974267483
190472.2196821,10,0.6119309663772583,0.5843052864074707,-0.013609092682600021
190472.2196821,11,0.6226659417152405,0.6240321397781372,-0.011150061152875423
190472.2196821,12,0.6473023891448975,0.6356101036071777,-0.012671043165028095
190472.2196821,13,0.6772187948226929,0.5940914750099182,-0.02740292064845562
190472.2196821,14,0.5936306715011597,0.6212177276611328,-0.028398215770721436
190472.2196821,15,0.6110380291938782,0.661188006401062,-0.019726037979125977
190472.2196821,16,0.6392011046409607,0.6671396493911743,-0.017873818054795265
190472.2196821,17,0.6556247472763062,0.6479520201683044,-0.04233045503497124
190472.2196821,18,0.592053234577179,0.6640971302986145,-0.04736834391951561
190472.2196821,19,0.6084620356559753,0.6963424682617188,-0.04046203941106796
190472.2196821,20,0.6330488920211792,0.7049682140350342,-0.035221800208091736
190472.3530154,0,0.7958085536956787,0.7887181639671326,-3.39036404284343e-07
190472.3530154,1,0.779295802116394,0.6803342700004578,0.024142103269696236
190472.3530154,2,0.7334957718849182,0.6116688847541809,0.0273907333612442
190472.3530154,3,0.6873986721038818,0.5992305278778076,0.023702815175056458
190472.3530154,4,0.6494735479354858,0.617848813533783,0.018371282145380974
190472.3530154,5,0.697852373123169,0.5424845218658447,0.020116101950407028
190472.3530154,6,0.6252115368843079,0.5783145427703857,0.014728673733770847
190472.3530154,7,0.6371727585792542,0.6184790730476379,0.006043570581823587
190472.3530154,8,0.6612136363983154,0.629255473613739,-0.0006041075685061514
190472.3530154,9,0.6694821715354919,0.5731326937675476,0.0009349471656605601
190472.3530154,10,0.5994681119918823,0.6143465042114258,0.0024743415415287018
190472.3530154,11,0.6166801452636719,0.6506494879722595,0.003891807748004794
190472.3530154,12,0.6448746919631958,0.6581873893737793,0.002858460647985339
190472.3530154,13,0.6491094827651978,0.6237151026725769,-0.016558337956666946
190472.3530154,14,0.5844954252243042,0.6568938493728638,-0.014852246269583702
190472.3530154,15,0.6056965589523315,0.6909583806991577,-0.0070690191350877285
190472.3530154,16,0.6345577239990234,0.6909419894218445,-0.0045456429943442345
190472.3530154,17,0.6373714208602905,0.6854709982872009,-0.03283938020467758
190472.3530154,18,0.5869511961936951,0.7008851766586304,-0.03358815610408783
190472.3530154,19,0.608258843421936,0.7297899723052979,-0.023015912622213364
190472.3530154,20,0.6340538263320923,0.7363736629486084,-0.014247821643948555
190472.38634869998,0,0.80130535364151,0.7830784320831299,-4.466984933060303e-07
190472.38634869998,1,0.781367301940918,0.6742634177207947,0.021454233676195145
190472.38634869998,2,0.7283535599708557,0.6051346063613892,0.0255264975130558
190472.38634869998,3,0.6726409196853638,0.5952231884002686,0.024371908977627754
190472.38634869998,4,0.6305233240127563,0.6195243000984192,0.02288808487355709
190472.38634869998,5,0.6986913084983826,0.5339368581771851,0.015546366572380066
190472.38634869998,6,0.6213707327842712,0.5804510116577148,0.012970004230737686
190472.38634869998,7,0.6314124464988708,0.6201238632202148,0.009687400422990322
190472.38634869998,8,0.6529917120933533,0.6309361457824707,0.006480647251009941
190472.38634869998,9,0.6707727909088135,0.5636369585990906,-0.0008202116587199271
190472.38634869998,10,0.5979256629943848,0.6178760528564453,0.0031234307680279016
190472.38634869998,11,0.6160861253738403,0.6550304293632507,0.0075149014592170715
190472.38634869998,12,0.6431642770767212,0.6604077219963074,0.007565046660602093
190472.38634869998,13,0.6505070924758911,0.6135396361351013,-0.015408596023917198
190472.38634869998,14,0.5828326940536499,0.6623096466064453,-0.011946816928684711
190472.38634869998,15,0.6085134744644165,0.6992688775062561,-0.0015126161742955446
190472.38634869998,16,0.6371560096740723,0.6978946328163147,0.001387441880069673
190472.38634869998,17,0.6376227736473083,0.6756101846694946,-0.029008546844124794
190472.38634869998,18,0.5858315229415894,0.7056582570075989,-0.031013404950499535
190472.38634869998,19,0.6117302775382996,0.7367435097694397,-0.021436097100377083
190472.38634869998,20,0.6380407810211182,0.740281879901886,-0.01379417348653078
190472.51968209998,0,0.8183284997940063,0.7821955680847168,-4.7400942548847524e-07
190472.51968209998,1,0.7951200604438782,0.676236629486084,0.020992182195186615
190472.51968209998,2,0.7372262477874756,0.6127880811691284,0.0263386033475399
190472.51968209998,3,0.6824647188186646,0.6071332693099976,0.025744851678609848
190472.51968209998,4,0.6435341238975525,0.6351110935211182,0.024796346202492714
190472.51968209998,5,0.7025951147079468,0.538519024848938,0.023739811033010483
190472.51968209998,6,0.6246862411499023,0.5942497849464417,0.01794537343084812
190472.51968209998,7,0.6383016109466553,0.6354503631591797,0.00998121127486229
190472.51968209998,8,0.6640250086784363,0.6464594602584839,0.004088628105819225
190472.51968209998,9,0.6754563450813293,0.5663847923278809,0.007475459948182106
190472.51968209998,10,0.599492073059082,0.6310838460922241,0.008186286315321922
190472.51968209998,11,0.6193832755088806,0.6692107915878296,0.00936583150178194
190472.51968209998,12,0.6490483283996582,0.6737135052680969,0.008085253648459911
190472.51968209998,13,0.6560289859771729,0.6161471605300903,-0.008173339068889618
190472.51968209998,14,0.5831536054611206,0.6736449599266052,-0.0089717460796237
190472.51968209998,15,0.6093171238899231,0.7148419618606567,-0.0017172059742733836
190472.51968209998,16,0.640409529209137,0.7154009938240051,0.0005396879860199988
190472.51968209998,17,0.6450607180595398,0.6787139177322388,-0.02307198755443096
190472.51968209998,18,0.5891088247299194,0.720028281211853,-0.029203085228800774
190472.51968209998,19,0.6148077845573425,0.7554971575737,-0.0231326874345541
190472.51968209998,20,0.6431456208229065,0.7604942321777344,-0.017095237970352173
190472.5530154,0,0.820997416973114,0.7820718288421631,-4.5400270209938753e-07
190472.5530154,1,0.7931762933731079,0.6766542792320251,0.022576820105314255
190472.5530154,2,0.7308200597763062,0.616810142993927,0.02793542481958866
190472.5530154,3,0.6743935346603394,0.615822434425354,0.026911268010735512
190472.5530154,4,0.6346428394317627,0.650021493434906,0.02499966509640217
190472.5530154,5,0.6936125159263611,0.5445414781570435,0.023390144109725952
190472.5530154,6,0.6147763133049011,0.6061457395553589,0.017874792218208313
190472.5530154,7,0.6312700510025024,0.6462705731391907,0.010250963270664215
190472.5530154,8,0.6576679944992065,0.6519885659217834,0.004576260223984718
190472.5530154,9,0.6676063537597656,0.576746940612793,0.006127985659986734
190472.5530154,10,0.5920290946960449,0.640968918800354,0.007239139173179865
190472.5530154,11,0.61422199010849,0.679471492767334,0.009181622415781021
190472.5530154,12,0.6448847055435181,0.6827778220176697,0.008546843193471432
190472.5530154,13,0.6508280038833618,0.6285439133644104,-0.010200249031186104
190472.5530154,14,0.5793231725692749,0.6848405599594116,-0.009819420985877514
190472.5530154,15,0.6074857711791992,0.7238546013832092,-0.0013410111423581839
190472.5530154,16,0.6383926868438721,0.7213452458381653,0.0016286609461531043
190472.5530154,17,0.643214225769043,0.6917544007301331,-0.02553705684840679
190472.5530154,18,0.5881471037864685,0.7269012331962585,-0.02942521683871746
190472.5530154,19,0.61472088098526,0.7595195770263672,-0.021096553653478622
190472.5530154,20,0.6434546113014221,0.7617773413658142,-0.013716235756874084
190472.5863487,0,0.8160415291786194,0.7848676443099976,-4.653638541185501e-07
190472.5863487,1,0.7869387865066528,0.6809070110321045,0.022325744852423668
190472.5863487,2,0.7254874110221863,0.6243376135826111,0.0277862586081028
190472.5863487,3,0.6691012382507324,0.6252807974815369,0.026707829907536507
190472.5863487,4,0.6303454041481018,0.6602457761764526,0.02470443584024906
190472.5863487,5,0.6861181259155273,0.5533180236816406,0.02366483397781849
190472.5863487,6,0.6060976982116699,0.6169390082359314,0.017542917281389236
190472.5863487,7,0.6217683553695679,0.6570923328399658,0.009883066639304161
190472.5863487,8,0.6478615403175354,0.662205159664154,0.004508286248892546
190472.5863487,9,0.6613468527793884,0.5858584642410278,0.006776320748031139
190472.5863487,10,0.5838643908500671,0.6497994661331177,0.006740856450051069
190472.5863487,11,0.605786144733429,0.6903830170631409,0.008306345902383327
190472.5863487,12,0.6366174817085266,0.6937864422798157,0.008052605204284191
190472.5863487,13,0.6456614136695862,0.6367405652999878,-0.00922794733196497
190472.5863487,14,0.572385311126709,0.6931387782096863,-0.009717862121760845
190472.5863487,15,0.5996053218841553,0.7340049743652344,-0.0009543850901536644
190472.5863487,16,0.6303955912590027,0.7320542931556702,0.0029228744097054005
190472.5863487,17,0.6386871337890625,0.6987099647521973,-0.024260185658931732
190472.5863487,18,0.5828691124916077,0.7334572076797485,-0.02811880223453045
190472.5863487,19,0.6080922484397888,0.7663663029670715,-0.019362609833478928
190472.5863487,20,0.6368112564086914,0.7698294520378113,-0.011339250020682812
190472.7196821,0,0.8016910552978516,0.7950388789176941,-4.048052630878374e-07
190472.7196821,1,0.7654417753219604,0.6959565281867981,0.020390218123793602
190472.7196821,2,0.7015275359153748,0.6435303092002869,0.026920581236481667
190472.7196821,3,0.6442990303039551,0.648070216178894,0.027904201298952103
190472.7196821,4,0.6068337559700012,0.6844733953475952,0.028071075677871704
190472.7196821,5,0.6541061997413635,0.5865956544876099,0.02313602715730667
190472.7196821,6,0.5767855048179626,0.649702250957489,0.020571989938616753
190472.7196821,7,0.5927672982215881,0.6939260363578796,0.01610310561954975
190472.7196821,8,0.6185833215713501,0.7044512033462524,0.012562351301312447
190472.7196821,9,0.6303700804710388,0.6182968020439148,0.00886502768844366
190472.7196821,10,0.55443274974823,0.6804685592651367,0.010874881409108639
190472.7196821,11,0.5796405076980591,0.7244071364402771,0.014779992401599884
190472.7196821,12,0.6114645600318909,0.7322163581848145,0.016341842710971832
190472.7196821,13,0.6171038150787354,0.6679134964942932,-0.004373134579509497
190472.7196821,14,0.5488277673721313,0.7248261570930481,-0.0037426266353577375
190472.7196821,15,0.5792621970176697,0.7665538787841797,0.004258608445525169
190472.7196821,16,0.611812174320221,0.7668694853782654,0.007637664210051298
190472.7196821,17,0.6132431030273438,0.7276500463485718,-0.01659262739121914
190472.7196821,18,0.5660033822059631,0.7694408893585205,-0.020444776862859726
190472.7196821,19,0.5934832692146301,0.8059884309768677,-0.013385872356593609
190472.7196821,20,0.6217653155326843,0.8126685619354248,-0.006797171197831631
190472.7530154,0,0.7989559173583984,0.8020095825195312,-5.159301394996874e-07
190472.7530154,1,0.7641217708587646,0.6987437009811401,0.022037435322999954
190472.7530154,2,0.7001777291297913,0.6473490595817566,0.029613636434078217
190472.7530154,3,0.6435737609863281,0.648065447807312,0.031090689823031425
190472.7530154,4,0.6067807078361511,0.6811570525169373,0.03203839436173439
190472.7530154,5,0.6553152799606323,0.5851788520812988,0.024208154529333115
190472.7530154,6,0.5795615911483765,0.644687831401825,0.022425642237067223
190472.7530154,7,0.5928089618682861,0.6871781945228577,0.018582304939627647
190472.7530154,8,0.6161726713180542,0.6970435380935669,0.01474460307508707
190472.7530154,9,0.6305214762687683,0.6181962490081787,0.008454609662294388
190472.7530154,10,0.5550151467323303,0.6796098351478577,0.01071439404040575
190472.7530154,11,0.577423095703125,0.7215338945388794,0.01366676390171051
190472.7530154,12,0.608748197555542,0.7269244194030762,0.014121190644800663
190472.7530154,13,0.6164593696594238,0.6694557070732117,-0.006128645036369562
190472.7530154,14,0.5474883913993835,0.7267029285430908,-0.0049470532685518265
190472.7530154,15,0.5748642086982727,0.7679765820503235,0.002267603063955903
190472.7530154,16,0.6059306859970093,0.7668821811676025,0.004476936999708414
190472.7530154,17,0.6120351552963257,0.7314887642860413,-0.0197053961455822
190472.7530154,18,0.5630487203598022,0.7743497490882874,-0.02421717345714569
190472.7530154,19,0.5862904787063599,0.8079736828804016,-0.018945785239338875
190472.7530154,20,0.612954318523407,0.8115580081939697,-0.013834203593432903
190472.7863487,0,0.7965265512466431,0.7996935844421387,-5.332262276169786e-07
190472.7863487,1,0.7576243281364441,0.6964178085327148,0.02801438793540001
190472.7863487,2,0.6921712160110474,0.6457616090774536,0.037276532500982285
190472.7863487,3,0.6357566714286804,0.6483802795410156,0.03920906037092209
190472.7863487,4,0.5990234613418579,0.6845827102661133,0.040061939507722855
190472.7863487,5,0.6511708498001099,0.5875720381736755,0.025516489520668983
190472.7863487,6,0.5728996992111206,0.6475937366485596,0.02673361636698246
190472.7863487,7,0.584750235080719,0.6910243034362793,0.025984814390540123
190472.7863487,8,0.6065214276313782,0.7014627456665039,0.024062251672148705
190472.7863487,9,0.627829909324646,0.6186291575431824,0.007391053251922131
190472.7863487,10,0.5522388815879822,0.6849766373634338,0.012812021188437939
190472.7863487,11,0.5746094584465027,0.7280425429344177,0.017806336283683777
190472.7863487,12,0.6056311726570129,0.7340598702430725,0.01891685277223587
190472.7863487,13,0.6146092414855957,0.668519139289856,-0.008631576783955097
190472.7863487,14,0.5457321405410767,0.7312644720077515,-0.0038704557809978724
190472.7863487,15,0.5728577375411987,0.7727781534194946,0.003968812525272369
190472.7863487,16,0.6041766405105591,0.7725675702095032,0.005504220258444548
190472.7863487,17,0.6099174618721008,0.7297593951225281,-0.02309259958565235
190472.7863487,18,0.5599035620689392,0.7730844616889954,-0.024559110403060913
190472.7863487,19,0.5821082592010498,0.8065158724784851,-0.018332267180085182
190472.7863487,20,0.6089445352554321,0.8118022680282593,-0.013293554075062275
190472.9196821,0,0.7851407527923584,0.8097054958343506,-4.793727157448302e-07
190472.9196821,1,0.7556643486022949,0.7047027945518494,0.026688026264309883
190472.9196821,2,0.6993027329444885,0.6541622281074524,0.03666168823838234
190472.9196821,3,0.6487130522727966,0.651177167892456,0.039332181215286255
190472.9196821,4,0.6144420504570007,0.6792060732841492,0.041087836027145386
190472.9196821,5,0.6466917991638184,0.5940396785736084,0.034499458968639374
190472.9196821,6,0.5786322355270386,0.6430974006652832,0.0384795144200325
190472.9196821,7,0.5926408767700195,0.6838028430938721,0.036502208560705185
190472.9196821,8,0.6167142391204834,0.6960561275482178,0.03368961811065674
190472.9196821,9,0.6170077323913574,0.6278200745582581,0.018109237775206566
190472.9196821,10,0.5550587177276611,0.6831878423690796,0.028255200013518333
190472.9196821,11,0.5770163536071777,0.7226682305335999,0.032170165330171585
190472.9196821,12,0.6057360768318176,0.7265075445175171,0.03211589530110359
190472.9196821,13,0.5992625951766968,0.6789710521697998,0.003275147872045636
190472.9196821,14,0.5416542887687683,0.7283688187599182,0.012620021589100361
190472.9196821,15,0.568403422832489,0.7664107084274292,0.021461542695760727
190472.9196821,16,0.5965427160263062,0.7643052339553833,0.02313871867954731
190472.9196821,17,0.5912013649940491,0.7403844594955444,-0.010375172831118107
190472.9196821,18,0.5445376038551331,0.7703688740730286,-0.0061791082844138145
190472.9196821,19,0.5693384408950806,0.800665020942688,0.004850371275097132
190472.9196821,20,0.596463143825531,0.8051831722259521,0.013137208297848701
190472.95301539998,0,0.7779349088668823,0.8068105578422546,-4.3662132043209567e-07
190472.95301539998,1,0.747829794883728,0.7033323049545288,0.025400981307029724
190472.95301539998,2,0.690039336681366,0.6530951261520386,0.03509301692247391
190472.95301539998,3,0.6380079984664917,0.6552222967147827,0.03802264854311943
190472.95301539998,4,0.6024765968322754,0.6872959136962891,0.040033213794231415
190472.95301539998,5,0.6405025124549866,0.5917200446128845,0.033852096647024155
190472.95301539998,6,0.5777817964553833,0.6410372853279114,0.03897137567400932
190472.95301539998,7,0.5919521450996399,0.6796802282333374,0.03745865449309349
190472.95301539998,8,0.6146295666694641,0.690338134765625,0.03473120555281639
190472.95301539998,9,0.6104176640510559,0.6272647380828857,0.018069669604301453
190472.95301539998,10,0.5545943379402161,0.680938720703125,0.030091391876339912
190472.95301539998,11,0.5754032731056213,0.7185310125350952,0.03435007110238075
190472.95301539998,12,0.6027257442474365,0.722483217716217,0.03419332206249237
190472.95301539998,13,0.5932629108428955,0.6800577044487,0.0038830223493278027
190472.95301539998,14,0.5396111607551575,0.7247707843780518,0.013908267952501774
190472.95301539998,15,0.5653111338615417,0.760845422744751,0.022670414298772812
190472.95301539998,16,0.5923807621002197,0.7592393755912781,0.02426161617040634
190472.95301539998,17,0.5860803723335266,0.7418604493141174,-0.009077908471226692
190472.95301539998,18,0.53962641954422,0.7676531076431274,-0.004871148616075516
190472.95301539998,19,0.5647109746932983,0.7963215708732605,0.006804711651057005
190472.95301539998,20,0.5918393731117249,0.8011694550514221,0.015746207907795906
190472.98634869998,0,0.7746631503105164,0.8067874312400818,-4.2788266796378593e-07
190472.98634869998,1,0.7429043054580688,0.7040295004844666,0.02364545501768589
190472.98634869998,2,0.6822867393493652,0.6515706777572632,0.032396502792835236
190472.98634869998,3,0.6283004879951477,0.6572700142860413,0.0351545475423336
190472.98634869998,4,0.5925683975219727,0.6925073862075806,0.037191662937402725
190472.98634869998,5,0.6372811198234558,0.5895081758499146,0.02960120141506195
190472.98634869998,6,0.5716325044631958,0.6473216414451599,0.0333794504404068
190472.98634869998,7,0.5880370140075684,0.6850177049636841,0.03184227645397186
190472.98634869998,8,0.6116999387741089,0.6925910115242004,0.029609715566039085
190472.98634869998,9,0.6076146960258484,0.6276943683624268,0.01467628963291645
190472.98634869998,10,0.5510547161102295,0.6844891905784607,0.026055553928017616
190472.98634869998,11,0.5725349187850952,0.7221356630325317,0.030639061704277992
190472.98634869998,12,0.5999828577041626,0.7249464988708496,0.03093944489955902
190472.98634869998,13,0.5899595618247986,0.6821953058242798,0.001413969905115664
190472.98634869998,14,0.5360657572746277,0.7276389598846436,0.011178062297403812
190472.98634869998,15,0.5625510215759277,0.7644644379615784,0.020957764238119125
190472.98634869998,16,0.5897302031517029,0.7624303102493286,0.023495003581047058
190472.98634869998,17,0.5822657942771912,0.7459264993667603,-0.010740187019109726
190472.98634869998,18,0.5359688997268677,0.7700200080871582,-0.006452333647757769
190472.98634869998,19,0.5622772574424744,0.7992706894874573,0.006050483789294958
190472.98634869998,20,0.5895394086837769,0.8043307662010193,0.01582450419664383
190473.1196821,0,0.7682940363883972,0.8115577697753906,-3.849700931368716e-07
190473.1196821,1,0.734470009803772,0.7105661630630493,0.020471811294555664
190473.1196821,2,0.6750300526618958,0.6623660326004028,0.02842249907553196
190473.1196821,3,0.6239821910858154,0.6673625707626343,0.030065178871154785
190473.1196821,4,0.5886524319648743,0.7005053162574768,0.03100849874317646
190473.1196821,5,0.62855464220047,0.6002137660980225,0.035061076283454895
190473.1196821,6,0.571533203125,0.6499332785606384,0.035107601433992386
190473.1196821,7,0.5886370539665222,0.6909538507461548,0.02744186297059059
190473.1196821,8,0.6144505739212036,0.7042888402938843,0.02148258499801159
190473.1196821,9,0.5971997380256653,0.6400916576385498,0.02181755006313324
190473.1196821,10,0.545195996761322,0.6946343779563904,0.030941594392061234
190473.1196821,11,0.5662294030189514,0.7358608245849609,0.03159447759389877
190473.1196821,12,0.5936241745948792,0.7403829097747803,0.029473302885890007
190473.1196821,13,0.5793024897575378,0.6964945793151855,0.008959141559898853
190473.1196821,14,0.5277175903320312,0.741807758808136,0.01525302603840828
190473.1196821,15,0.5529927015304565,0.7817757725715637,0.021530190482735634
190473.1196821,16,0.5814287662506104,0.7823227643966675,0.023128950968384743
190473.1196821,17,0.5716958045959473,0.7605618834495544,-0.002943017752841115
190473.1196821,18,0.5257446765899658,0.7850916385650635,0.00020889304869342595
190473.1196821,19,0.5497708916664124,0.8165138959884644,0.01205887645483017
190473.1196821,20,0.5781192779541016,0.8238864541053772,0.02202460542321205
190473.1530154,0,0.7666566967964172,0.8123100996017456,-4.815078682440799e-07
190473.1530154,1,0.7350642085075378,0.7121530175209045,0.028995465487241745
190473.1530154,2,0.6821683645248413,0.6584710478782654,0.04138776287436485
190473.1530154,3,0.6401001214981079,0.6432580947875977,0.04604364559054375
190473.1530154,4,0.6090230345726013,0.6488551497459412,0.04942731559276581
190473.1530154,5,0.6254119873046875,0.6066753268241882,0.04210183396935463
190473.1530154,6,0.5657631754875183,0.6549953818321228,0.04654823988676071
190473.1530154,7,0.5797993540763855,0.697893500328064,0.04334961622953415
190473.1530154,8,0.6060103178024292,0.7134840488433838,0.04044337198138237
190473.1530154,9,0.5968071818351746,0.6403689980506897,0.025903377681970596
190473.1530154,10,0.5416552424430847,0.6959285140037537,0.037531837821006775
190473.1530154,11,0.5612326860427856,0.7386180758476257,0.03995099291205406
190473.1530154,12,0.5902158617973328,0.7464559078216553,0.03914564847946167
190473.1530154,13,0.579976499080658,0.6918251514434814,0.010994075797498226
190473.1530154,14,0.5263421535491943,0.741146445274353,0.019188541918992996
190473.1530154,15,0.5501158237457275,0.7835157513618469,0.026034273207187653
190473.1530154,16,0.5780134201049805,0.7870613932609558,0.027605809271335602
190473.1530154,17,0.5730829834938049,0.753106415271759,-0.0020923716947436333
190473.1530154,18,0.5232729315757751,0.7835747599601746,0.0011735259322449565
190473.1530154,19,0.5484293103218079,0.8171748518943787,0.01267284993082285
190473.1530154,20,0.577579140663147,0.8253388404846191,0.022300343960523605
190473.1863487,0,0.761192798614502,0.817737340927124,-5.300479983816331e-07
190473.1863487,1,0.7304174304008484,0.7203018069267273,0.027171732857823372
190473.1863487,2,0.6778322458267212,0.6624331474304199,0.03794960677623749
190473.1863487,3,0.6355557441711426,0.6434833407402039,0.04164958745241165
190473.1863487,4,0.6056144833564758,0.6473954319953918,0.044267117977142334
190473.1863487,5,0.6193157434463501,0.6067183613777161,0.0342070572078228
190473.1863487,6,0.548730194568634,0.6661964654922485,0.03542739525437355
190473.1863487,7,0.5634469985961914,0.7096394300460815,0.03277627378702164
190473.1863487,8,0.5907949209213257,0.7241167426109314,0.03090236894786358
190473.1863487,9,0.5941929221153259,0.637718677520752,0.018340524286031723
190473.1863487,10,0.5278847813606262,0.7010712623596191,0.025383757427334785
190473.1863487,11,0.549606442451477,0.7455956935882568,0.02818460948765278
190473.1863487,12,0.5801721215248108,0.7557197213172913,0.028413202613592148
190473.1863487,13,0.5794798135757446,0.6864509582519531,0.003824174404144287
190473.1863487,14,0.5163292288780212,0.7438076734542847,0.008188048377633095
190473.1863487,15,0.5432567000389099,0.7887191772460938,0.015790974721312523
190473.1863487,16,0.5729469656944275,0.7952663898468018,0.01863955333828926
190473.1863487,17,0.5743210315704346,0.7463287115097046,-0.008924251422286034
190473.1863487,18,0.5189841985702515,0.7836173176765442,-0.009569746442139149
190473.1863487,19,0.5453692674636841,0.8184906244277954,0.000174784567207098
190473.1863487,20,0.5748614072799683,0.827677845954895,0.009077755734324455
190473.3196821,0,0.7584595680236816,0.8223000764846802,-5.209532787375792e-07
190473.3196821,1,0.7196195721626282,0.7215468883514404,0.02942752093076706
190473.3196821,2,0.6621074080467224,0.6671772003173828,0.039677105844020844
190473.3196821,3,0.6139586567878723,0.6630613803863525,0.04239174351096153
190473.3196821,4,0.5791875123977661,0.6924372911453247,0.04372602701187134
190473.3196821,5,0.6071333289146423,0.6176167726516724,0.032052308320999146
190473.3196821,6,0.5344099402427673,0.6812751293182373,0.032816220074892044
190473.3196821,7,0.5493835806846619,0.7255770564079285,0.029925614595413208
190473.3196821,8,0.5757452249526978,0.7387998104095459,0.027502689510583878
190473.3196821,9,0.5828856825828552,0.6494225859642029,0.01413766946643591
190473.3196821,10,0.515101432800293,0.7186583280563354,0.0213401410728693
190473.3196821,11,0.5365988612174988,0.7627377510070801,0.025209441781044006
190473.3196821,12,0.567007303237915,0.7706246972084045,0.02550303190946579
190473.3196821,13,0.5698818564414978,0.6988703012466431,-0.0020009332802146673
190473.3196821,14,0.5071943402290344,0.7640138268470764,0.0046528903767466545
190473.3196821,15,0.533879280090332,0.8070676326751709,0.012915639206767082
190473.3196821,16,0.564433217048645,0.8090207576751709,0.014887940138578415
190473.3196821,17,0.5670239925384521,0.758543848991394,-0.016521494835615158
190473.3196821,18,0.5157672166824341,0.8045663833618164,-0.015399896539747715
190473.3196821,19,0.5408086180686951,0.8390399813652039,-0.0060513862408697605
190473.3196821,20,0.5704026222229004,0.8450697064399719,0.0016338935820385814
190473.3530154,0,0.7628950476646423,0.8226785659790039,-6.186147629705374e-07
190473.3530154,1,0.7270626425743103,0.7254867553710938,0.03897808864712715
190473.3530154,2,0.6698110103607178,0.6674699783325195,0.056186750531196594
190473.3530154,3,0.6232373714447021,0.6508694291114807,0.0644947811961174
